,0,1
3822,step use,17005
3823,step tutorial,17004
3824,step triangle,17003
3825,step to,17002
3826,step through,17001
3827,step submission,17000
3828,step step,16999
3829,step rob,16998
3830,step professor,16997
3831,step position,16996
3832,step pass,16995
3833,step out,16994
3834,step on,16993
3835,step leg,16992
3836,step half,16991
3837,step guard,16990
3838,step forward,16989
3839,step formula,16988
3840,step escape,16987
3841,step effective,16986
3842,step drill,16985
3843,step dlr,16984
3844,step defense,16983
3845,step come,16982
3846,step choke,16981
3847,step by,16980
3848,step back,16979
3849,step around,16978
3850,step armbar,16977
3851,step andre,16976
3852,step ahead,16975
3853,step,16974
3854,steer wheel,16973
3855,steer,16972
3856,stealthy grip,16971
3857,stealthy,16970
3858,steal opponent,16969
3859,steal from,16968
3860,steal favorite,16967
3861,steal,16966
3862,stay young,16965
3863,stay mentally,16964
3864,stay in,16963
3865,stay fit,16962
3866,stay connect,16961
3867,stay ahead,16960
3868,stay,16959
3869,statue liberty,16958
3870,statue,16957
3871,state tedx,16956
3872,state mind,16955
3873,state female,16954
3874,state championships,16953
3875,state bjj,16952
3876,state,16951
3877,stash,16950
3878,starting getting,16949
3879,starting,16948
3880,start videos,16947
3881,start on,16946
3882,start new,16945
3883,start jiujitsu,16944
3884,start jiu,16943
3885,start jason,16942
3886,start in,16941
3887,start high,16940
3888,start fundamental,16939
3889,start from,16938
3890,start exact,16937
3891,start child,16936
3892,start brazilian,16935
3893,start bjj,16934
3894,start,16933
3895,star travis,16932
3896,star sweep,16931
3897,star rat,16930
3898,star jj,16929
3899,star,16928
3900,staple jason,16927
3901,staple,16926
3902,standups from,16925
3903,standups,16924
3904,standup,16923
3905,standing guard,16922
3906,standing,16921
3907,standard submissions,16920
3908,standard,16919
3909,stand wrist,16918
3910,stand variation,16917
3911,stand up,16916
3912,stand to,16915
3913,stand throw,16914
3914,stand sweep,16913
3915,stand sit,16912
3916,stand sequence,16911
3917,stand rear,16910
3918,stand pummel,16909
3919,stand posture,16908
3920,stand pass,16907
3921,stand opponent,16906
3922,stand on,16905
3923,stand no,16904
3924,stand milton,16903
3925,stand kneel,16902
3926,stand kimura,16901
3927,stand jiu,16900
3928,stand jason,16899
3929,stand in,16898
3930,stand hip,16897
3931,stand guillotine,16896
3932,stand guard,16895
3933,stand close,16894
3934,stand clinch,16893
3935,stand break,16892
3936,stand bernardo,16891
3937,stand back,16890
3938,stand arm,16889
3939,stand,16888
3940,stances footwork,16887
3941,stances,16886
3942,stance squat,16885
3943,stance,16884
3944,stan beck,16883
3945,stan,16882
3946,stambowsky sweep,16881
3947,stambowsky stand,16880
3948,stambowsky macarrao,16879
3949,stambowsky kimura,16878
3950,stambowsky,16877
3951,staller nogi,16876
3952,staller,16875
3953,stall opponents,16874
3954,stall lanky,16873
3955,stall,16872
3956,stage learn,16871
3957,stage,16870
3958,stackers,16869
3959,stack triangle,16868
3960,stack pass,16867
3961,stack opposite,16866
3962,stack hold,16865
3963,stack from,16864
3964,stack defense,16863
3965,stack deck,16862
3966,stack counter,16861
3967,stack,16860
3968,stability ball,16859
3969,stability,16858
3970,stabilise mount,16857
3971,stabilise,16856
3972,staack stuff,16855
3973,staack clock,16854
3974,staack arm,16853
3975,staack,16852
3976,st pierre,16851
3977,st louis,16850
3978,st,16849
3979,squirrel guard,16848
3980,squirrel,16847
3981,squirmy opponent,16846
3982,squirmy,16845
3983,squid guard,16844
3984,squid,16843
3985,squeeze in,16842
3986,squeeze from,16841
3987,squeeze,16840
3988,squat variation,16839
3989,squat to,16838
3990,squat,16837
3991,square on,16836
3992,square,16835
3993,sq ft,16834
3994,sq,16833
3995,sprint park,16832
3996,sprint,16831
3997,spring cleanin,16830
3998,spring,16829
3999,spread like,16828
4000,spread,16827
4001,sprawl to,16826
4002,sprawl nelson,16825
4003,sprawl hard,16824
4004,sprawl grapplers,16823
4005,sprawl butterfly,16822
4006,sprawl,16821
4007,spraw counter,16820
4008,spraw,16819
4009,spotlight caleb,16818
4010,spotlight,16817
4011,sport vs,16816
4012,sport specific,16815
4013,sport shane,16814
4014,sport self,16813
4015,sport second,16812
4016,sport psychology,16811
4017,sport jiu,16810
4018,sport discipline,16809
4019,sport bjj,16808
4020,sport,16807
4021,spook bjj,16806
4022,spook,16805
4023,sponsorship package,16804
4024,sponsorship,16803
4025,splitter guard,16802
4026,splitter,16801
4027,split up,16800
4028,split squat,16799
4029,split pass,16798
4030,split cardio,16797
4031,split calf,16796
4032,split,16795
4033,spiral ride,16794
4034,spiral armbar,16793
4035,spiral,16792
4036,spinningarmbar,16791
4037,spin triangle,16790
4038,spin to,16789
4039,spin out,16788
4040,spin omoplata,16787
4041,spin mov,16786
4042,spin literally,16785
4043,spin invert,16784
4044,spin choke,16783
4045,spin armlock,16782
4046,spin armbar,16781
4047,spin application,16780
4048,spin aka,16779
4049,spin,16778
4050,spider web,16777
4051,spider vs,16776
4052,spider transition,16775
4053,spider sweep,16774
4054,spider shin,16773
4055,spider reveal,16772
4056,spider omoplata,16771
4057,spider lasso,16770
4058,spider lapel,16769
4059,spider hook,16768
4060,spider guard,16767
4061,spider gguard,16766
4062,spider awesome,16765
4063,spider,16764
4064,spide guard,16763
4065,spide,16762
4066,sperry,16761
4067,speedy gi,16760
4068,speedy,16759
4069,speed pass,16758
4070,speed guard,16757
4071,speed drill,16756
4072,speed,16755
4073,speechless,16754
4074,specific head,16753
4075,specific condition,16752
4076,specific,16751
4077,special story,16750
4078,special moment,16749
4079,special force,16748
4080,special,16747
4081,spear savannah,16746
4082,spear leg,16745
4083,spear,16744
4084,speaker martial,16743
4085,speaker,16742
4086,speak upcoming,16741
4087,speak pt,16740
4088,speak chewjitsu,16739
4089,speak,16738
4090,spazzy partner,16737
4091,spazzy,16736
4092,spazzes experience,16735
4093,spazzes,16734
4094,spaz to,16733
4095,spaz important,16732
4096,spaz,16731
4097,spar to,16730
4098,spar sessions,16729
4099,spar session,16728
4100,spar rob,16727
4101,spar professor,16726
4102,spar prof,16725
4103,spar on,16724
4104,spar november,16723
4105,spar mov,16722
4106,spar lucas,16721
4107,spar condition,16720
4108,spar art,16719
4109,spar andre,16718
4110,spar 16mo,16717
4111,spar,16716
4112,space set,16715
4113,space bjj,16714
4114,space,16713
4115,souza,16712
4116,south triple,16711
4117,south transition,16710
4118,south to,16709
4119,south submission,16708
4120,south side,16707
4121,south position,16706
4122,south pin,16705
4123,south papercutter,16704
4124,south korea,16703
4125,south knee,16702
4126,south kimura,16701
4127,south key,16700
4128,south into,16699
4129,south in,16698
4130,south gi,16697
4131,south finish,16696
4132,south escape,16695
4133,south drill,16694
4134,south double,16693
4135,south choke,16692
4136,south bottom,16691
4137,south bjj,16690
4138,south basic,16689
4139,south barataplata,16688
4140,south back,16687
4141,south attack,16686
4142,south armbar,16685
4143,south,16684
4144,sousa,16683
4145,sound crest,16682
4146,sound,16681
4147,soul roll,16680
4148,soul,16679
4149,sorry rob,16678
4150,sorry low,16677
4151,sorry,16676
4152,soreness after,16675
4153,soreness,16674
4154,sore neck,16673
4155,sore finger,16672
4156,sore,16671
4157,sophia flores,16670
4158,sophia,16669
4159,soon,16668
4160,sonnen,16667
4161,son want,16666
4162,son to,16665
4163,son,16664
4164,sometimes re,16663
4165,sometimes new,16662
4166,sometimes good,16661
4167,sometimes feel,16660
4168,sometimes bad,16659
4169,sometimes,16658
4170,someones guard,16657
4171,someones,16656
4172,someone use,16655
4173,someone uniform,16654
4174,someone take,16653
4175,someone stand,16652
4176,someone one,16651
4177,someone mount,16650
4178,someone in,16649
4179,someone height,16648
4180,someone half,16647
4181,someone fart,16646
4182,someone even,16645
4183,someone defend,16644
4184,someone boat,16643
4185,someone better,16642
4186,someone 80lbs,16641
4187,someone,16640
4188,somebody bigger,16639
4189,somebody,16638
4190,solutions triangle,16637
4191,solutions,16636
4192,solution to,16635
4193,solution,16634
4194,solo train,16633
4195,solo heavy,16632
4196,solo grapple,16631
4197,solo drill,16630
4198,solo canoe,16629
4199,solo bjj,16628
4200,solo,16627
4201,solidify tighten,16626
4202,solidify,16625
4203,solid way,16624
4204,solid,16623
4205,sole pass,16622
4206,sole,16621
4207,solarin japanese,16620
4208,solarin chase,16619
4209,solarin,16618
4210,soft,16617
4211,sode tsurikomi,16616
4212,sode,16615
4213,social media,16614
4214,social distance,16613
4215,social,16612
4216,socal,16611
4217,soar on,16610
4218,soar,16609
4219,soapbox,16608
4220,soap box,16607
4221,soap,16606
4222,so basics,16605
4223,so basic,16604
4224,so,16603
4225,snow love,16602
4226,snow,16601
4227,snippets triangle,16600
4228,snippets risk,16599
4229,snippets,16598
4230,sneaky way,16597
4231,sneaky triangle,16596
4232,sneaky technique,16595
4233,sneaky tag,16594
4234,sneaky sweep,16593
4235,sneaky submission,16592
4236,sneaky side,16591
4237,sneaky shoulder,16590
4238,sneaky setup,16589
4239,sneaky oil,16588
4240,sneaky mount,16587
4241,sneaky modify,16586
4242,sneaky lapel,16585
4243,sneaky kimura,16584
4244,sneaky jiu,16583
4245,sneaky gi,16582
4246,sneaky feat,16581
4247,sneaky eye,16580
4248,sneaky choke,16579
4249,sneaky bjj,16578
4250,sneaky backtake,16577
4251,sneaky back,16576
4252,sneaky attack,16575
4253,sneaky armlock,16574
4254,sneaky armbar,16573
4255,sneaky arm,16572
4256,sneaky ankle,16571
4257,sneaky,16570
4258,sneak peak,16569
4259,sneak choke,16568
4260,sneak,16567
4261,snatch,16566
4262,snapshot jiu,16565
4263,snapshot,16564
4264,snapchat story,16563
4265,snapchat snippets,16562
4266,snapchat,16561
4267,snap sure,16560
4268,snap guard,16559
4269,snap armbar,16558
4270,snap,16557
4271,snag drag,16556
4272,snag,16555
4273,snack,16554
4274,smooth surprisingly,16553
4275,smooth straight,16552
4276,smooth instinctive,16551
4277,smooth guard,16550
4278,smooth butterfly,16549
4279,smooth bjj,16548
4280,smooth,16547
4281,smokey mountains,16546
4282,smokey,16545
4283,smoke weed,16544
4284,smoke,16543
4285,smith,16542
4286,smell bad,16541
4287,smell,16540
4288,smashiest jiu,16539
4289,smashiest,16538
4290,smash wrestler,16537
4291,smash to,16536
4292,smash sit,16535
4293,smash people,16534
4294,smash pass,16533
4295,smash new,16532
4296,smash leg,16531
4297,smash jiu,16530
4298,smash in,16529
4299,smash half,16528
4300,smash good,16527
4301,smash flexible,16526
4302,smash different,16525
4303,smash bigger,16524
4304,smash attempt,16523
4305,smash armbar,16522
4306,smash andre,16521
4307,smash,16520
4308,smartphone tablet,16519
4309,smartphone,16518
4310,smarter study,16517
4311,smarter,16516
4312,smart bjj,16515
4313,smart,16514
4314,smaller people,16513
4315,smaller opponent,16512
4316,smaller fighters,16511
4317,smaller,16510
4318,small town,16509
4319,small detail,16508
4320,small 130lbs,16507
4321,small,16506
4322,slx,16505
4323,slower people,16504
4324,slower,16503
4325,slow progress,16502
4326,slow motion,16501
4327,slow bjj,16500
4328,slow,16499
4329,sloppy tire,16498
4330,sloppy,16497
4331,slomba 2015,16496
4332,slomba,16495
4333,slo mo,16494
4334,slo,16493
4335,slip,16492
4336,slide slice,16491
4337,slide pass,16490
4338,slide lock,16489
4339,slide leg,16488
4340,slide knee,16487
4341,slide japan,16486
4342,slide inside,16485
4343,slide hook,16484
4344,slide choke,16483
4345,slide bjj,16482
4346,slide armbar,16481
4347,slide 4x,16480
4348,slide,16479
4349,slick transition,16478
4350,slick technique,16477
4351,slick submission,16476
4352,slick back,16475
4353,slick armbar,16474
4354,slick,16473
4355,slicers sandwich,16472
4356,slicers,16471
4357,slicer vs,16470
4358,slicer jason,16469
4359,slicer bjjlibrary,16468
4360,slicer back,16467
4361,slicer attack,16466
4362,slicer ankle,16465
4363,slicer against,16464
4364,slicer,16463
4365,slice vs,16462
4366,slice use,16461
4367,slice series,16460
4368,slice rafael,16459
4369,slice power,16458
4370,slice pass,16457
4371,slice big,16456
4372,slice against,16455
4373,slice,16454
4374,sleeves from,16453
4375,sleeves,16452
4376,sleeve guard,16451
4377,sleeve grip,16450
4378,sleeve felipe,16449
4379,sleeve de,16448
4380,sleeve choke,16447
4381,sleeve,16446
4382,sleeper,16445
4383,sleep jiu,16444
4384,sleep after,16443
4385,sleep,16442
4386,sled push,16441
4387,sled,16440
4388,slap,16439
4389,slam in,16438
4390,slam go,16437
4391,slam finish,16436
4392,slam bjj,16435
4393,slam,16434
4394,skits thank,16433
4395,skits,16432
4396,skit,16431
4397,skip pass,16430
4398,skip,16429
4399,skinny grappler,16428
4400,skinny,16427
4401,skills need,16426
4402,skills,16425
4403,skilled opponents,16424
4404,skilled larger,16423
4405,skilled,16422
4406,skill transitional,16421
4407,skill issue,16420
4408,skill bjj,16419
4409,skill 009,16418
4410,skill 008,16417
4411,skill 007,16416
4412,skill 006,16415
4413,skill 005,16414
4414,skill 004,16413
4415,skill 002,16412
4416,skill 001,16411
4417,skill,16410
4418,skepticism martial,16409
4419,skepticism,16408
4420,skelly on,16407
4421,skelly,16406
4422,sizemore,16405
4423,size strength,16404
4424,size in,16403
4425,size,16402
4426,six triangle,16401
4427,six powerful,16400
4428,six,16399
4429,situp guard,16398
4430,situp,16397
4431,situations jason,16396
4432,situations,16395
4433,situational bjj,16394
4434,situational,16393
4435,situation in,16392
4436,situation,16391
4437,sittingguard to,16390
4438,sittingguard,16389
4439,sitout switch,16388
4440,sitout,16387
4441,site review,16386
4442,site,16385
4443,sit up,16384
4444,sit turn,16383
4445,sit to,16382
4446,sit thru,16381
4447,sit through,16380
4448,sit pant,16379
4449,sit guard,16378
4450,sit escape,16377
4451,sit down,16376
4452,sit close,16375
4453,sit back,16374
4454,sit,16373
4455,singleleg,16372
4456,single to,16371
4457,single time,16370
4458,single takedown,16369
4459,single sweep,16368
4460,single punch,16367
4461,single pass,16366
4462,single mix,16365
4463,single legs,16364
4464,single leg,16363
4465,single guard,16362
4466,single double,16361
4467,single day,16360
4468,single biggest,16359
4469,single ankle,16358
4470,single anaconda,16357
4471,single,16356
4472,singer on,16355
4473,singer,16354
4474,since train,16353
4475,since,16352
4476,simulate guard,16351
4477,simulate,16350
4478,simplest way,16349
4479,simplest mount,16348
4480,simplest gi,16347
4481,simplest counter,16346
4482,simplest,16345
4483,simpler way,16344
4484,simpler,16343
4485,simple white,16342
4486,simple way,16341
4487,simple unstoppable,16340
4488,simple tweak,16339
4489,simple trick,16338
4490,simple tip,16337
4491,simple takedown,16336
4492,simple sweep,16335
4493,simple straight,16334
4494,simple squid,16333
4495,simple solo,16332
4496,simple single,16331
4497,simple side,16330
4498,simple shoulder,16329
4499,simple self,16328
4500,simple secret,16327
4501,simple half,16326
4502,simple hack,16325
